MeSH Disease Term	MeSH Disease Term.1	symptom similarity score	similarity_score	shared_genes	sim_norm	gene_norm	repurposing_score
Mental Retardation	Fibromatosis, Gingival	0.94304091275916	0.94304091275916	0	0.9197394384942266	0.0	0.7357915507953813
Nephrolithiasis	Dent Disease	0.9428326284343682	0.9428326284343682	0	0.919441527787133	0.0	0.7355532222297064
Chromosome Disorders	Amino Acid Metabolism, Inborn Errors	0.9425605877208444	0.9425605877208444	0	0.9190524258160404	0.0	0.7352419406528323
Pre-Eclampsia	Hypertension, Pregnancy-Induced	0.9424722631365824	0.9424722631365824	0	0.9189260944688421	0.0	0.7351408755750737
Neural Tube Defects	Spinal Dysraphism	0.942301652200308	0.942301652200308	0	0.9186820683054991	0.0	0.7349456546443993
Glomerulonephritis	Glomerulonephritis, IGA	0.9419093585823428	0.9419093585823428	0	0.9181209676598641	0.0	0.7344967741278913
Obesity	Metabolic Diseases	0.9418219197746917	0.9418219197746917	0	0.9179959032459154	0.0	0.7343967225967324
Job's Syndrome	Immunologic Deficiency Syndromes	0.9417697587611862	0.9417697587611862	0	0.9179212969382555	0.0	0.7343370375506044
Hypertriglyceridemia	Hypoalphalipoproteinemias	0.9414292961046632	0.9414292961046632	0	0.9174343305242196	0.0	0.7339474644193758
Hyperlipidemias	Hyperinsulinism	0.9411961323037316	0.9411961323037316	0	0.9171008345068231	0.0	0.7336806676054586
Glomerulonephritis	Denys-Drash Syndrome	0.9410776293037952	0.9410776293037952	0	0.9169313387344502	0.0	0.7335450709875602
Hand Deformities, Congenital	Hypertelorism	0.9410512599027404	0.9410512599027404	0	0.9168936223728289	0.0	0.7335148978982632
Hypertension	Diabetes Mellitus, Type 2	0.9409964076959102	0.9409964076959102	0	0.916815166830201	0.0	0.7334521334641608
Tauopathies	Striatonigral Degeneration	0.9409520307043086	0.9409520307043086	0	0.9167516940702611	0.0	0.733401355256209
Abnormalities, Multiple	Dwarfism	0.9409488591345218	0.9409488591345218	0	0.9167471577490631	0.0	0.7333977261992506
Microcephaly	Dwarfism	0.940784826349952	0.940784826349952	0	0.9165125403678147	0.0	0.7332100322942519
Hypergammaglobulinemia	Immunologic Deficiency Syndromes	0.9403782337177032	0.9403782337177032	0	0.915930987729644	0.0	0.7327447901837152
Hyperinsulinism	Endometrial Neoplasms	0.9401784531903408	0.9401784531903408	0	0.9156452400708627	0.0	0.7325161920566902
Myocardial Infarction	Myocardial Stunning	0.9401056062350998	0.9401056062350998	0	0.9155410464981242	0.0	0.7324328371984994
Hypertension, Renal	Renal Insufficiency	0.9400689488862743	0.9400689488862743	0	0.9154886152039321	0.0	0.7323908921631457
Hypertriglyceridemia	Metabolic Diseases	0.939837152887796	0.939837152887796	0	0.9151570755651369	0.0	0.7321256604521096
Abnormalities, Multiple	Xeroderma Pigmentosum	0.9398184150215236	0.9398184150215236	0	0.9151302746477074	0.0	0.732104219718166
Mental Retardation	Xeroderma Pigmentosum	0.9397459788361388	0.9397459788361388	0	0.9150266686023232	0.0	0.7320213348818586
Metabolic Syndrome X	Endometrial Neoplasms	0.9395269732532664	0.9395269732532664	0	0.914713423195516	0.0	0.7317707385564128
Down Syndrome	Cri-du-Chat Syndrome	0.9395086768663624	0.9395086768663624	0	0.9146872537294976	0.0	0.731749802983598
Obesity	Glucose Intolerance	0.9392919055854394	0.9392919055854394	0	0.9143772040623326	0.0	0.7315017632498662
Lung Diseases, Interstitial	Idiopathic Pulmonary Fibrosis	0.9388871588454256	0.9388871588454256	0	0.9137982916183361	0.0	0.731038633294669
Chromosome Aberrations	Xeroderma Pigmentosum	0.9387297623855284	0.9387297623855284	0	0.9135731662244357	0.0	0.7308585329795486
Dwarfism	Chromosome Aberrations	0.9386769193268976	0.9386769193268976	0	0.9134975843822715	0.0	0.7307980675058172
Metabolic Syndrome X	Hyperlipidemias	0.9386120673328278	0.9386120673328278	0	0.9134048260653455	0.0	0.7307238608522764
Osteoarthritis	Osteoarthritis, Hip	0.9385278104684012	0.9385278104684012	0	0.9132843128098044	0.0	0.7306274502478436
Craniofacial Abnormalities	Mental Retardation	0.938513011187604	0.938513011187604	0	0.9132631452821416	0.0	0.7306105162257133
Neurodegenerative Diseases	Tauopathies	0.9385004116484382	0.9385004116484382	0	0.9132451240622266	0.0	0.7305960992497813
Glomerulosclerosis, Focal Segmental	Hematuria	0.938178878330338	0.938178878330338	0	0.9127852324297421	0.0	0.7302281859437937
Brugada Syndrome	Long QT Syndrome	0.923815760569932	0.923815760569932	2	0.892241552187124	0.08	0.7297932417496993
Craniofacial Abnormalities	Craniosynostoses	0.9373732478623144	0.9373732478623144	0	0.911632932838186	0.0	0.7293063462705489
Microcephaly	Fibromatosis, Gingival	0.9372764516516175	0.9372764516516175	0	0.9114944844571016	0.0	0.7291955875656813
Bardet-Biedl Syndrome	Hypoalphalipoproteinemias	0.9372141437270524	0.9372141437270524	0	0.9114053649427872	0.0	0.7291242919542298
Heart Block	Arrhythmogenic Right Ventricular Dysplasia	0.936226423253952	0.936226423253952	0	0.909992620585542	0.0	0.7279940964684336
Neural Tube Defects	Meningomyelocele	0.9361521013043252	0.9361521013043252	0	0.9098863173167386	0.0	0.727909053853391
Hyperinsulinism	Dyslipidemias	0.9361307415928212	0.9361307415928212	0	0.9098557663534634	0.0	0.7278846130827707
Diabetes Mellitus	Dyslipidemias	0.935345010179266	0.935345010179266	0	0.908731928535942	0.0	0.7269855428287536
Fatty Liver	Hypoalphalipoproteinemias	0.9351403708647746	0.9351403708647746	0	0.9084392313157349	0.0	0.726751385052588
Torsades de Pointes	Arrhythmogenic Right Ventricular Dysplasia	0.9351327908177864	0.9351327908177864	0	0.9084283895149402	0.0	0.7267427116119523
Xeroderma Pigmentosum	Fibromatosis, Gingival	0.9348959004709948	0.9348959004709948	0	0.9080895633897053	0.0	0.7264716507117642
Diabetes Mellitus, Type 1	Diabetic Angiopathies	0.9347081492144796	0.9347081492144796	0	0.9078210212915802	0.0	0.7262568170332642
Sick Sinus Syndrome	Torsades de Pointes	0.9346317810492396	0.9346317810492396	0	0.9077117913044995	0.0	0.7261694330435997
Glomerulonephritis, IGA	Glomerulonephritis, Membranoproliferative	0.9343681495648278	0.9343681495648278	0	0.9073347171199119	0.0	0.7258677736959296
Ovarian Neoplasms	Adrenal Hyperplasia, Congenital	0.9342925984665796	0.9342925984665796	0	0.9072266557901727	0.0	0.7257813246321382
Hyperbilirubinemia, Hereditary	Crigler-Najjar Syndrome	0.9342222553626928	0.9342222553626928	0	0.9071260434957091	0.0	0.7257008347965673
Hyperlipidemias	Hyperlipidemia, Familial Combined	0.9342057545407924	0.9342057545407924	0	0.9071024422404304	0.0	0.7256819537923443
Asthma	Bronchial Hyperreactivity	0.9341450983113974	0.9341450983113974	0	0.907015685158702	0.0	0.7256125481269616
Infection	Bacterial Infections	0.9341347564798458	0.9341347564798458	0	0.9070008931557356	0.0	0.7256007145245885
Wolff-Parkinson-White Syndrome	Death, Sudden, Cardiac	0.934063676412944	0.934063676412944	0	0.9068992267772784	0.0	0.7255193814218228
Chromosome Breakage	Fibromatosis, Gingival	0.9336325611184174	0.9336325611184174	0	0.9062825991824764	0.0	0.7250260793459812
Seizures	Seizures, Febrile	0.933500705278656	0.933500705278656	0	0.9060940047383338	0.0	0.724875203790667
Metabolic Diseases	Diabetes Mellitus	0.9333816566534858	0.9333816566534858	0	0.9059237285538997	0.0	0.7247389828431198
Metabolic Diseases	Hyperlipidemia, Familial Combined	0.9328711338546508	0.9328711338546508	0	0.905193523781455	0.0	0.7241548190251641
Lung Diseases, Interstitial	Pulmonary Fibrosis	0.9326572515777448	0.9326572515777448	0	0.9048876062794463	0.0	0.7239100850235571
Tachycardia	Tachycardia, Ventricular	0.9325386213482691	0.9325386213482691	0	0.9047179285296632	0.0	0.7237743428237305
Neovascularization, Pathologic	Polycythemia	0.9325109553106202	0.9325109553106202	0	0.9046783575785284	0.0	0.7237426860628228
Disorders of Sex Development	Leydig Cell Tumor	0.9324986563754498	0.9324986563754498	0	0.904660766314871	0.0	0.7237286130518968
Spinal Dysraphism	Spina Bifida Cystica	0.932274296832272	0.932274296832272	0	0.9043398630965509	0.0	0.7234718904772408
Tachycardia	Death, Sudden, Cardiac	0.932146666063712	0.932146666063712	0	0.9041573118049613	0.0	0.723325849443969
Rickets	Hypocalcemia	0.932059842864701	0.932059842864701	0	0.90403312790089	0.0	0.7232265023207121
Fatty Liver	Diabetes Mellitus	0.9319962914728824	0.9319962914728824	0	0.903942229845588	0.0	0.7231537838764704
Mitral Valve Prolapse	Heart Valve Diseases	0.9318202831952076	0.9318202831952076	0	0.9036904838224109	0.0	0.7229523870579287
Hypertriglyceridemia	Endometrial Neoplasms	0.9316455803177062	0.9316455803177062	0	0.9034406049233638	0.0	0.7227524839386911
Cerebral Infarction	Stroke	0.9316308631389244	0.9316308631389244	0	0.903419554826859	0.0	0.7227356438614873
Hyperlipidemia, Familial Combined	Dyslipidemias	0.9314825474784896	0.9314825474784896	0	0.9032074177718148	0.0	0.7225659342174519
Gastrointestinal Hemorrhage	Peptic Ulcer Hemorrhage	0.9314823639983144	0.9314823639983144	0	0.9032071553386779	0.0	0.7225657242709423
Hypertension, Pulmonary	Myocardial Reperfusion Injury	0.931289375405482	0.931289375405482	0	0.902931122237247	0.0	0.7223448977897977
Chromosome Breakage	Xeroderma Pigmentosum	0.9312484342440974	0.9312484342440974	0	0.9028725637722761	0.0	0.722298051017821
Bundle-Branch Block	Tachycardia, Ventricular	0.9310139421278144	0.9310139421278144	0	0.9025371678549905	0.0	0.7220297342839924
Insulin Resistance	Hyperlipidemias	0.930639717211448	0.930639717211448	0	0.902001911015292	0.0	0.7216015288122337
Hyperlipidemia, Familial Combined	Hyperlipoproteinemias	0.930637899654802	0.930637899654802	0	0.9019993113497332	0.0	0.7215994490797866
Hyperlipidemias	Obesity	0.9305713738113444	0.9305713738113444	0	0.9019041589128695	0.0	0.7215233271302957
Idiopathic Pulmonary Fibrosis	Pulmonary Alveolar Proteinosis	0.9304523770423232	0.9304523770423232	0	0.901733956898693	0.0	0.7213871655189544
Magnesium Deficiency	Rickets	0.9303419588504904	0.9303419588504904	0	0.901576024890906	0.0	0.7212608199127248
Gilbert Disease	Crigler-Najjar Syndrome	0.9297862832940442	0.9297862832940442	0	0.9007812377742997	0.0	0.7206249902194398
Bacteremia	Neutropenia	0.9295715090199108	0.9295715090199108	0	0.9004740444416446	0.0	0.7203792355533157
Bundle-Branch Block	Heart Block	0.9294645079009528	0.9294645079009528	0	0.9003209999000524	0.0	0.720256799920042
Leishmaniasis, Cutaneous	Hyperalgesia	0.9293297319955104	0.9293297319955104	0	0.9001282288630112	0.0	0.7201025830904091
Fatty Liver	Dyslipidemias	0.9291882608934856	0.9291882608934856	0	0.8999258816336667	0.0	0.7199407053069334
Phenylketonurias	Chromosome Disorders	0.9291866221482012	0.9291866221482012	0	0.899923537723404	0.0	0.7199388301787233
Obesity	Endometrial Hyperplasia	0.9289485798315658	0.9289485798315658	0	0.8995830639266459	0.0	0.7196664511413168
Obesity	Bardet-Biedl Syndrome	0.9287619130904188	0.9287619130904188	0	0.8993160730193773	0.0	0.7194528584155019
Duodenal Ulcer	Stomach Ulcer	0.9283338111542416	0.9283338111542416	0	0.8987037554547109	0.0	0.7189630043637688
Bone Diseases, Developmental	Craniofacial Dysostosis	0.928045969460581	0.928045969460581	0	0.8982920532175157	0.0	0.7186336425740126
Amino Acid Metabolism, Inborn Errors	Fibromatosis, Gingival	0.9278638628859814	0.9278638628859814	0	0.8980315847523078	0.0	0.7184252678018463
Heart Block	Death, Sudden, Cardiac	0.9278044395901222	0.9278044395901222	0	0.8979465911451079	0.0	0.7183572729160863
Hyperlipidemias	Hypercholesterolemia	0.9269762709339356	0.9269762709339356	0	0.8967620550058474	0.0	0.717409644004678
Microcephaly	Xeroderma Pigmentosum	0.9265518300997068	0.9265518300997068	0	0.8961549739440778	0.0	0.7169239791552623
Insulin Resistance	Bardet-Biedl Syndrome	0.9264541285951488	0.9264541285951488	0	0.8960152307140672	0.0	0.7168121845712538
Acne Vulgaris	Alopecia	0.9262591443854464	0.9262591443854464	0	0.8957363432661396	0.0	0.7165890746129118
Carcinoma, Hepatocellular	Liver Neoplasms	0.9262368981059478	0.9262368981059478	0	0.8957045242376924	0.0	0.716563619390154
Sick Sinus Syndrome	Brugada Syndrome	0.9262167823913936	0.9262167823913936	0	0.8956757525730339	0.0	0.7165406020584272
Metabolic Diseases	Hypoalphalipoproteinemias	0.9261009389936844	0.9261009389936844	0	0.8955100608506339	0.0	0.7164080486805071
Dystonia	X-Linked Combined Immunodeficiency Diseases	0.925681962876752	0.925681962876752	0	0.8949107960169721	0.0	0.7159286368135778
Cardiomyopathy, Hypertrophic	Aortic Valve Stenosis	0.9256349671080544	0.9256349671080544	0	0.8948435775995656	0.0	0.7158748620796525
Hyperlipidemia, Familial Combined	Glucose Intolerance	0.9256013998285816	0.9256013998285816	0	0.8947955660558599	0.0	0.7158364528446879
Dystonic Disorders	X-Linked Combined Immunodeficiency Diseases	0.925590252013864	0.925590252013864	0	0.8947796212488353	0.0	0.7158236969990682
Arrhythmias, Cardiac	Ventricular Fibrillation	0.9253496058058616	0.9253496058058616	0	0.8944354230857853	0.0	0.7155483384686283
Craniofacial Abnormalities	Phenylketonurias	0.9252504799361648	0.9252504799361648	0	0.8942936425751197	0.0	0.7154349140600957
Metabolic Diseases	Glucose Intolerance	0.925190173409053	0.925190173409053	0	0.8942073856753159	0.0	0.7153659085402527
Lymphopenia	Immunologic Deficiency Syndromes	0.9251158881268816	0.9251158881268816	0	0.8941011348522622	0.0	0.7152809078818098
Microcephaly	Craniofacial Dysostosis	0.9250106230449346	0.9250106230449346	0	0.8939505733780541	0.0	0.7151604587024433
Hyperbilirubinemia	Hyperbilirubinemia, Hereditary	0.9247120899222816	0.9247120899222816	0	0.8935235791059246	0.0	0.7148188632847398
Osteoarthritis	Osteoarthritis, Knee	0.924619115410044	0.924619115410044	0	0.8933905969301893	0.0	0.7147124775441515
Epilepsy	Epilepsies, Partial	0.924598487745196	0.924598487745196	0	0.893361093019001	0.0	0.7146888744152009
Hemophilia A	von Willebrand Diseases	0.9244876935752586	0.9244876935752586	0	0.8932026232467755	0.0	0.7145620985974204
Hyperinsulinism	Hyperlipoproteinemias	0.9244134772256568	0.9244134772256568	0	0.8930964710185177	0.0	0.7144771768148143
Hypertension	Hypertrophy, Left Ventricular	0.9243573772126852	0.9243573772126852	0	0.8930162307289566	0.0	0.7144129845831654
Crohn Disease	Inflammatory Bowel Diseases	0.9243429635513456	0.9243429635513456	0	0.8929956147558354	0.0	0.7143964918046684
Arrhythmias, Cardiac	Death, Sudden, Cardiac	0.92424165924866	0.92424165924866	0	0.8928507184153409	0.0	0.7142805747322728
Pulmonary Alveolar Proteinosis	Pulmonary Fibrosis	0.924196807912752	0.924196807912752	0	0.8927865671970109	0.0	0.7142292537576087
Cholestasis, Intrahepatic	Pruritus	0.9241530664627038	0.9241530664627038	0	0.892724003457151	0.0	0.7141792027657208
Myopia	Refractive Errors	0.9240979816524528	0.9240979816524528	0	0.8926452152200218	0.0	0.7141161721760175
Spherocytosis, Hereditary	Jaundice, Chronic Idiopathic	0.9240763072956688	0.9240763072956688	0	0.8926142142171293	0.0	0.7140913713737035
Seizures	Classical Lissencephalies and Subcortical Band Heterotopias	0.9240681889353384	0.9240681889353384	0	0.8926026024625294	0.0	0.7140820819700235
Hand Deformities, Congenital	Foot Deformities, Congenital	0.9235774307677	0.9235774307677	0	0.8919006671974572	0.0	0.7135205337579658
Obesity	Hyperlipoproteinemias	0.923090327686424	0.923090327686424	0	0.8912039598311418	0.0	0.7129631678649134
Dwarfism	Craniofacial Dysostosis	0.9230302901100872	0.9230302901100872	0	0.8911180876137459	0.0	0.7128944700909967
Psychoses, Substance-Induced	Lewy Body Disease	0.9230256042269296	0.9230256042269296	0	0.8911113853582294	0.0	0.7128891082865836
Craniofacial Abnormalities	Amino Acid Metabolism, Inborn Errors	0.9229534566600622	0.9229534566600622	0	0.8910081921261798	0.0	0.7128065537009438
Amino Acid Metabolism, Inborn Errors	Chromosome Breakage	0.9228501494535164	0.9228501494535164	0	0.8908604310165489	0.0	0.7126883448132392
Abnormalities, Multiple	Syndactyly	0.922725385358976	0.922725385358976	0	0.8906819799513447	0.0	0.7125455839610758
Lung Diseases, Interstitial	Pulmonary Alveolar Proteinosis	0.9223764374824206	0.9223764374824206	0	0.8901828770603932	0.0	0.7121463016483146
Mental Retardation	Dwarfism	0.9221021739394898	0.9221021739394898	0	0.8897905957589262	0.0	0.711832476607141
Dyslipidemias	Hypoalphalipoproteinemias	0.9220232335397208	0.9220232335397208	0	0.8896776866845781	0.0	0.7117421493476626
Fatty Liver	Metabolic Diseases	0.9220123641732476	0.9220123641732476	0	0.8896621401442664	0.0	0.7117297121154131
Multiple System Atrophy	Tauopathies	0.9219868255674714	0.9219868255674714	0	0.889625612075663	0.0	0.7117004896605305
Craniofacial Abnormalities	Craniofacial Dysostosis	0.9217080135326348	0.9217080135326348	0	0.8892268250304669	0.0	0.7113814600243735
Mental Retardation	Hallermann's Syndrome	0.9216736027244142	0.9216736027244142	0	0.8891776069809623	0.0	0.7113420855847699
Ovarian Neoplasms	Leydig Cell Tumor	0.9215692519917432	0.9215692519917432	0	0.8890283533077113	0.0	0.7112226826461692
Hepatitis B	Hepatitis	0.921562386244042	0.921562386244042	0	0.8890185331748018	0.0	0.7112148265398415
Amino Acid Metabolism, Inborn Errors	Xeroderma Pigmentosum	0.92108600474372	0.92108600474372	0	0.8883371609700087	0.0	0.710669728776007
Abnormalities, Multiple	Hand Deformities, Congenital	0.921071518165322	0.921071518165322	0	0.8883164407030455	0.0	0.7106531525624364
Diabetes Mellitus, Type 2	Hypertrophy, Left Ventricular	0.9210332296929004	0.9210332296929004	0	0.8882616763999513	0.0	0.7106093411199611
Helicobacter Infections	Duodenal Ulcer	0.9209741002307346	0.9209741002307346	0	0.888177103065393	0.0	0.7105416824523144
Metabolic Syndrome X	Endometrial Hyperplasia	0.9208508035330512	0.9208508035330512	0	0.8880007508294486	0.0	0.7104006006635589
Bloom Syndrome	Progeria	0.9208054757579194	0.9208054757579194	0	0.8879359181563515	0.0	0.7103487345250813
Psychotic Disorders	Schizophrenia	0.920766254315933	0.920766254315933	0	0.8878798194195546	0.0	0.7103038555356438
Endometrial Neoplasms	Metabolic Diseases	0.9207486121665268	0.9207486121665268	0	0.8878545857145723	0.0	0.7102836685716579
Chromosome Disorders	Chromosome Breakage	0.920471941630107	0.920471941630107	0	0.8874588616713963	0.0	0.709967089337117
Mental Retardation	Blepharophimosis	0.920449621075396	0.920449621075396	0	0.8874269364065289	0.0	0.7099415491252232
Endometrial Neoplasms	Diabetes Mellitus	0.920266744217754	0.920266744217754	0	0.8871653661994303	0.0	0.7097322929595443
Optic Nerve Diseases	Glaucoma	0.92006396747667	0.92006396747667	0	0.8868753330326095	0.0	0.7095002664260877
Craniofacial Abnormalities	Chromosome Breakage	0.9198251378525868	0.9198251378525868	0	0.8865337331438197	0.0	0.7092269865150558
