Source,Target,Weight,Alpha
Psoriasis,Erythrokeratodermia Variabilis,0.7962811046354578,0.034421402232359455
Psoriasis,"Cholestasis, Intrahepatic",0.7518594751698874,0.04156155567008437
Psoriasis,Pruritus,0.8027069886382895,0.033495321968085
Psoriasis,Vulvar Neoplasms,0.7836095473533566,0.03632314610459246
Psoriasis,Parapsoriasis,0.7259567296531148,0.046388904463723186
Psoriasis,Uremia,0.8012841610886509,0.0336982082972438
Psoriasis,"Lymphoma, T-Cell, Cutaneous",0.773937294881523,0.03784502545303975
Urticaria,Vulvar Neoplasms,0.8787203450957517,0.01624767184003483
Urticaria,"Dermatitis, Contact",0.8255373930155026,0.038391472550911854
Urticaria,Staphylococcal Skin Infections,0.7803816147863062,0.04597369605509372
Urticaria,"Cholestasis, Intrahepatic",0.8859222036220693,0.030158395274871883
Urticaria,Pruritus,0.9578578658203716,0.022609966513674463
Urticaria,Parapsoriasis,0.8213722870627196,0.03903541651577354
Staphylococcal Skin Infections,Dermatitis,0.8495744836011765,0.025320210920465998
"Cholestasis, Intrahepatic",Pruritus,0.9241530664627038,0.047810724280304175
"Cholestasis, Intrahepatic",Cholestasis,0.9070136020026272,0.04609271727279897
"Cholestasis, Intrahepatic",Photosensitivity Disorders,0.723346862974018,0.0356285589722798
"Cholestasis, Intrahepatic",Dermatitis,0.8295134911129415,0.02766223317501397
"Cholestasis, Intrahepatic",Uremia,0.8277899019824232,0.016646531852863453
"Cholestasis, Intrahepatic","Candidiasis, Vulvovaginal",0.873439300813122,0.04854117641030241
"Sarcoma, Ewing's",Scoliosis,0.6482922351320223,0.04216641088408821
Thoracic Diseases,Angina Pectoris,0.7559309161706235,0.030389864800806906
Thoracic Diseases,Coronary Disease,0.7472597118763427,0.031644584299939375
Thoracic Diseases,Coronary Artery Disease,0.7313941106206506,0.03407517211405958
Angina Pectoris,Coronary Disease,0.97408753766123,0.048977800964183804
Angina Pectoris,Coronary Artery Disease,0.9568062978201204,0.028843632846029716
Coronary Disease,Hyperlipoproteinemia Type II,0.7519134984778489,0.03734296759099723
Coronary Disease,Coronary Stenosis,0.8697823858274819,0.04225730667453676
Coronary Disease,Coronary Restenosis,0.8772662676470356,0.041108346903760175
Coronary Disease,Coronary Artery Disease,0.9951636066466584,0.026606712283933676
Coronary Disease,Myocardial Ischemia,0.9087351726316288,0.036606791661023076
Coronary Disease,Heart Diseases,0.6994473258337884,0.047290535821308495
Coronary Artery Disease,Hyperlipoproteinemia Type II,0.7598427069202252,0.03606586841837195
Coronary Artery Disease,Myocardial Stunning,0.7923539216499161,0.04972746348786218
Coronary Artery Disease,Heart Diseases,0.7000300543676312,0.04717001898798485
Coronary Artery Disease,Coronary Stenosis,0.911562652904532,0.03417804172794633
Coronary Artery Disease,Coronary Restenosis,0.9165942932455088,0.033539419086193255
Coronary Artery Disease,Myocardial Infarction,0.8492429538103647,0.04316328710907742
Coronary Artery Disease,Myocardial Ischemia,0.9435872771131114,0.030310391706433733
Fibrosarcoma,"Neoplasms, Experimental",0.7401753323011193,0.038353310521083636
"Neoplasms, Experimental","Mammary Neoplasms, Experimental",0.7903594932172123,0.04039932991443963
"Neoplasms, Experimental","Liver Neoplasms, Experimental",0.9075401495113165,0.019420039706741082
"Pancreatitis, Chronic","Carcinoma, Pancreatic Ductal",0.7442921912429482,0.0393176606858917
"Pancreatitis, Chronic",Pancreatic Diseases,0.7313994742868105,0.0426928893902876
Abdominal Neoplasms,Peritonitis,0.7535928452079822,0.039111154974032177
Abdominal Neoplasms,Intestinal Perforation,0.7555564847059805,0.045325744021473005
Abdominal Neoplasms,Angioedema,0.72241959012825,0.04067046931771619
Pancreatic Diseases,Pancreatic Cyst,0.8440537389638989,0.03795618357987993
"Lung Diseases, Interstitial",Mesothelioma,0.7627174500512223,0.04111032857235687
Raynaud Disease,Methemoglobinemia,0.6362538878081089,0.020336631966785097
Raynaud Disease,Chilblains,0.5043541613812789,0.04608539455999806
Raynaud Disease,"Heart Defects, Congenital",0.6189313028013568,0.022650541647061095
Methemoglobinemia,"Heart Defects, Congenital",0.9444553633107056,0.005329601849240414
"Heart Defects, Congenital",Tetralogy of Fallot,0.9742674865402244,0.0072352973225761116
"Heart Defects, Congenital",Pulmonary Valve Stenosis,0.7370194815827424,0.03594365728581874
"Heart Defects, Congenital","Ductus Arteriosus, Patent",0.5467897082939491,0.04890058874906655
"Heart Defects, Congenital","Heart Septal Defects, Atrial",0.623756493290131,0.03188784102208776
"Heart Defects, Congenital",Transposition of Great Vessels,0.9699497410434946,0.004620699520020061
"Heart Defects, Congenital",Heart Septal Defects,0.6625369110379999,0.02570107282939713
"Heart Defects, Congenital",Hypoplastic Left Heart Syndrome,0.592450455712733,0.03794805293460346
Peritonitis,Intestinal Perforation,0.9581098504572828,0.016074235824403864
Peritonitis,Appendicitis,0.94652975635198,0.016906113223061982
Mesothelioma,Pneumothorax,0.8214706384673041,0.03212096096740487
Mesothelioma,Pulmonary Embolism,0.7612383805240067,0.0413664218198572
Mesothelioma,Pleural Diseases,0.8157818286852053,0.032897815497141415
Mesothelioma,Lymphangioleiomyomatosis,0.7885223510771,0.03688852232264818
Mesothelioma,Pulmonary Blastoma,0.7876506345713931,0.037023814550328514
Pulmonary Embolism,Lymphangioleiomyomatosis,0.8311160188509352,0.03916156885055392
Pulmonary Embolism,Pulmonary Blastoma,0.7412463789417242,0.04335522018501172
Testicular Diseases,Pain,0.6962354516457777,0.032087712391731534
Pain,Breast Diseases,0.869456448688654,0.011566082187565153
Pain,"Anemia, Sickle Cell",0.6896603347265875,0.04478516035589735
Pain,Opioid-Related Disorders,0.7659402571647164,0.022229116554149983
Urinary Bladder Neoplasms,Urinary Tract Infections,0.8360700168791051,0.021247876984549153
Urinary Bladder Neoplasms,Vesico-Ureteral Reflux,0.7595433862959383,0.03026177750308374
Urinary Bladder Neoplasms,Spina Bifida Cystica,0.6965476692707053,0.04048054387143572
Urinary Bladder Neoplasms,Urologic Diseases,0.7572320603162193,0.030586618309323573
Urinary Bladder Neoplasms,Prostatic Diseases,0.6052812931380218,0.04110265854401058
Urinary Tract Infections,Vesico-Ureteral Reflux,0.8764264119778975,0.014760417180641711
Urinary Tract Infections,Urinary Bladder Diseases,0.7591789727599444,0.026072650869799305
Urinary Tract Infections,Spina Bifida Cystica,0.8345761906309487,0.01808717557103678
Urinary Tract Infections,"Anus, Imperforate",0.644048686947363,0.04551529025756148
Vesico-Ureteral Reflux,Spina Bifida Cystica,0.7945075759615223,0.037899971780734946
Vesico-Ureteral Reflux,"Anus, Imperforate",0.7310261108614807,0.04950866161481775
Spina Bifida Cystica,Urologic Diseases,0.8240229667887382,0.03018515401162587
Spina Bifida Cystica,"Anus, Imperforate",0.664286243839636,0.03518134901617506
Urologic Diseases,Female Urogenital Diseases,0.7505948938389093,0.0443988355423738
Precancerous Conditions,"Mammary Neoplasms, Experimental",0.7525704237294119,0.03893575342597751
Precancerous Conditions,"Dwarfism, Pituitary",0.7131851501666007,0.04617885360481871
Precancerous Conditions,"Liver Neoplasms, Experimental",0.7054406395470076,0.047753862861104564
"Mammary Neoplasms, Experimental",Cardiomegaly,0.8130476967989627,0.031133147751042596
"Mammary Neoplasms, Experimental",Deficiency Diseases,0.7417808080584686,0.049260551970947634
"Mammary Neoplasms, Experimental","Liver Neoplasms, Experimental",0.8545498432894795,0.031079676761092283
"Dwarfism, Pituitary",Growth Disorders,0.7668107071950062,0.04490243503675831
"Liver Neoplasms, Experimental",Deficiency Diseases,0.7305941325656209,0.04789375814929612
Endometrial Hyperplasia,Hypothalamic Diseases,0.7885088930306734,0.04639904007478837
Endometrial Hyperplasia,Gout,0.8217543305945421,0.038859261031074115
Endometriosis,Leiomyoma,0.7437684512589481,0.02667143366060816
Leiomyoma,Fallopian Tube Neoplasms,0.7197658353315425,0.028250841619384195
Leiomyoma,Uterine Diseases,0.6738379799746603,0.0355083020432662
Hematologic Neoplasms,"Leukemia, Myeloid, Acute",0.7950795609039842,0.03796878311882659
Hematologic Neoplasms,Leukemia,0.7226910188474707,0.045358852180858354
Leukocytosis,Agranulocytosis,0.8675897272928904,0.026275755976399372
Bacteremia,Sepsis,0.8118938309646585,0.029081097612579866
Bacteremia,Bacterial Infections,0.8112070479705958,0.04694077535673901
Agranulocytosis,Leukemia,0.7634783474340198,0.03807790541234078
Female Urogenital Diseases,Vaginal Diseases,0.7545430709303992,0.04366729421639936
Female Urogenital Diseases,Prostatic Intraepithelial Neoplasia,0.7335680700586524,0.04769533051559702
Female Urogenital Diseases,Urinary Incontinence,0.847310303940454,0.02953352741457535
Female Urogenital Diseases,Prostatic Neoplasms,0.7200245463323808,0.030415148192876697
Female Urogenital Diseases,Rectal Fistula,0.611775685862983,0.0499074588052736
Prostatic Intraepithelial Neoplasia,Prostatic Neoplasms,0.6978015106377549,0.033889503506974235
Prostatic Intraepithelial Neoplasia,Rectal Fistula,0.6141207634438488,0.04932591077007509
Prostatic Intraepithelial Neoplasia,Urinary Incontinence,0.8894347935527098,0.015671548124548636
Urinary Incontinence,Prostatic Neoplasms,0.6784394077772625,0.03723786935759392
Tongue Neoplasms,Enchondromatosis,0.5892304974647048,0.03801214538336657
Tongue Neoplasms,Hemorrhagic Disorders,0.5830057757563263,0.039360719235199
Tongue Neoplasms,Blood Coagulation Disorders,0.5504971307933775,0.04721569992442343
Tongue Neoplasms,Factor VII Deficiency,0.6839243492581133,0.02234724862367395
Tongue Neoplasms,Hemophilia A,0.7792209037249632,0.01307230916810363
Enchondromatosis,Blister,0.6150216892624887,0.03215974755576795
Hemorrhagic Disorders,Blood Coagulation Disorders,0.81989405318342,0.016151735463117125
Hemorrhagic Disorders,Thrombasthenia,0.8627311016832752,0.036557042884881104
Hemorrhagic Disorders,Afibrinogenemia,0.7894900159391816,0.04860093264050769
Hemorrhagic Disorders,von Willebrand Diseases,0.9148619743345024,0.02983665556894445
Hemorrhagic Disorders,Hemophilia A,0.8119860606574161,0.044534024813327966
Blood Coagulation Disorders,Factor XI Deficiency,0.6821609588837441,0.03243817145255656
Blood Coagulation Disorders,Disseminated Intravascular Coagulation,0.7064353267036533,0.028690494865064316
Blood Coagulation Disorders,Afibrinogenemia,0.7072830659816646,0.02856771941082772
Blood Coagulation Disorders,von Willebrand Diseases,0.7876004480959269,0.01902353306930193
Blood Coagulation Disorders,Thrombasthenia,0.7054003587027652,0.028841099075406093
Blood Coagulation Disorders,Hemophilia B,0.6937853520974366,0.03058626425437872
Blood Coagulation Disorders,Factor VII Deficiency,0.6284005674892494,0.042565504263435035
Blood Coagulation Disorders,Hemophilia A,0.7214959731449286,0.026585562736028686
Factor VII Deficiency,Hypoprothrombinemias,0.7376465050157113,0.035817631970769793
Hemophilia A,von Willebrand Diseases,0.9244876935752586,0.0461664605763578
Hemophilia A,Hypoprothrombinemias,0.6765446117695801,0.047381240574997055
Thrombosis,Thromboembolism,0.7997520607688731,0.022308089992314106
Thrombosis,Ischemia,0.5757252560073696,0.045013928313468454
Thrombosis,Vascular Diseases,0.6298414528668439,0.0247278892536139
Thromboembolism,Hyperlipoproteinemia Type II,0.6878207059620093,0.049467682111009305
Thromboembolism,Arteriosclerosis,0.7358515643379624,0.038195512950087745
Thromboembolism,Vascular Diseases,0.5979217800841364,0.029860277289859537
Bronchial Hyperreactivity,"Hypersensitivity, Immediate",0.7729148659814925,0.04412146372833564
Bronchial Hyperreactivity,Hypersensitivity,0.7151802365175861,0.026603840678412257
"Hypersensitivity, Immediate",Hypersensitivity,0.8603686851687955,0.012700256817296791
"Hypersensitivity, Immediate",Asbestosis,0.7219528976338211,0.036316443411915825
"Cardiomyopathy, Dilated",Cardiomyopathies,0.7798325981682698,0.01770181224614022
"Cardiomyopathy, Dilated",Heart Failure,0.7137048363376053,0.024982071526975638
"Cardiomyopathy, Dilated",Atrial Fibrillation,0.6337682475371182,0.03786340818519713
"Cardiomyopathy, Dilated","Cardiomyopathy, Hypertrophic, Familial",0.5964645278403309,0.04596189837355869
"Cardiomyopathy, Dilated","Ventricular Dysfunction, Left",0.9482916225360508,0.007345136117462721
"Cardiomyopathy, Dilated","Cardiomyopathy, Restrictive",0.8264908787326583,0.013878345327320567
Cardiomyopathies,Aortic Valve Stenosis,0.7082622471325281,0.04764456864529849
Cardiomyopathies,"Cardiomyopathy, Restrictive",0.6653461642724944,0.04208859066683505
Cardiomyopathies,"Cardiomyopathy, Hypertrophic, Familial",0.7194894156786655,0.039198113450413644
Cardiomyopathies,Cardiomegaly,0.6756436058921371,0.04777592556813957
Cardiomyopathies,Atrial Fibrillation,0.7121524627252344,0.040518055522762816
Cardiomyopathies,Heart Diseases,0.8537210470752826,0.02137845165688113
Cardiomyopathies,"Cardiomyopathy, Hypertrophic",0.685056387395681,0.04578899603393435
Cardiomyopathies,Heart Failure,0.6477436519784953,0.03483657568173646
Heart Failure,"Cardiomyopathy, Restrictive",0.638615828389901,0.047911386451912334
Heart Failure,"Ventricular Dysfunction, Left",0.6624672022754695,0.03226662816340627
Heart Failure,"Sleep Apnea, Central",0.5466732900684326,0.040599166880706104
Atrial Fibrillation,"Cardiomyopathy, Hypertrophic, Familial",0.729195600516754,0.03280830825101077
Atrial Fibrillation,Atrioventricular Block,0.7414787315822048,0.03096605064954407
Atrial Fibrillation,Heart Diseases,0.6450960870184803,0.048723014028028214
Atrial Fibrillation,"Hypotension, Orthostatic",0.6856911102046237,0.040257739198784975
Atrial Fibrillation,Sinoatrial Block,0.6855107129112037,0.040291903777184945
"Cardiomyopathy, Hypertrophic, Familial",Heart Diseases,0.6918307181832293,0.048894298800407986
"Cardiomyopathy, Hypertrophic, Familial",Myxoma,0.6784708466299987,0.04901894320971678
Opioid-Related Disorders,Breast Diseases,0.6356582125354756,0.03875072681624195
Myelodysplastic Syndromes,"Hepatitis C, Chronic",0.705245837079393,0.0460872933266092
Myelodysplastic Syndromes,"Leukemia, Lymphocytic, Chronic, B-Cell",0.8654382562261853,0.02283192441956912
Myelodysplastic Syndromes,Hepatitis C,0.7176702675150486,0.043645781409396046
Myelodysplastic Syndromes,Common Variable Immunodeficiency,0.7359488580587044,0.0402864599254073
"Hepatitis C, Chronic",Hepatitis C,0.7833469079182062,0.03640250244055813
"Leukemia, Lymphocytic, Chronic, B-Cell",Common Variable Immunodeficiency,0.8663924312560829,0.016640084929363856
"Leukemia, Lymphocytic, Chronic, B-Cell",Bernard-Soulier Syndrome,0.7903888596402386,0.023875002237308922
"Leukemia, Lymphocytic, Chronic, B-Cell",Sea-Blue Histiocyte Syndrome,0.6437705849295415,0.04786281329979643
"Leukemia, Lymphocytic, Chronic, B-Cell",Autoimmune Lymphoproliferative Syndrome,0.8053347195806657,0.022239391533790336
"Leukemia, Lymphocytic, Chronic, B-Cell",IgA Deficiency,0.6863591770003236,0.03911239144397807
"Leukemia, Lymphocytic, Chronic, B-Cell",Hepatitis C,0.7314149658661583,0.03158654307186173
"Leukemia, Lymphocytic, Chronic, B-Cell","Anemia, Hemolytic, Autoimmune",0.7855069820823112,0.024434831998468357
Common Variable Immunodeficiency,Bernard-Soulier Syndrome,0.7693802550787142,0.04772529403393144
Common Variable Immunodeficiency,Autoimmune Lymphoproliferative Syndrome,0.795771054843223,0.042944076047938776
Common Variable Immunodeficiency,IgA Deficiency,0.7272094758745816,0.044297744562805566
Liver Failure,Hepatitis,0.7858835652474674,0.02978920060345909
Hyperlipoproteinemia Type II,Arteriosclerosis,0.712877731143656,0.04431908555336285
Hyperlipoproteinemia Type II,Myocardial Ischemia,0.7186813051580901,0.043204996952977116
Arteriosclerosis,Vascular Diseases,0.7787030318330362,0.04196317726668701
Arteriosclerosis,Hyperemia,0.6228706552860436,0.039064724669274666
Arteriosclerosis,Ischemia,0.6951674042239601,0.023569404194449174
Arteriosclerosis,Arteritis,0.6853101159289844,0.044675996721956365
Myocardial Ischemia,Myocardial Stunning,0.8827586984336722,0.035098343725834
Myocardial Ischemia,Coronary Restenosis,0.9759342372733464,0.048617573854623924
Myocardial Ischemia,Myocardial Infarction,0.946315764822516,0.03555367692789117
Breast Diseases,"Anemia, Sickle Cell",0.6652864660099048,0.03325931091974937
Renal Insufficiency,Diabetic Nephropathies,0.8050420614306486,0.036949033455666976
Renal Insufficiency,"Kidney Failure, Chronic",0.8954181870390664,0.025456226957173013
Renal Insufficiency,Nephrotic Syndrome,0.7858419624995017,0.03999010618888855
Renal Insufficiency,"Glomerulonephritis, Membranoproliferative",0.73523375454775,0.049254719480873024
Renal Insufficiency,"Nephritis, Interstitial",0.8250718243686453,0.034021973267029874
Renal Insufficiency,"Diabetes Mellitus, Type 1",0.7341252423336067,0.049479958399916125
Renal Insufficiency,"Hypertension, Renal",0.9400689488862743,0.021172688319502884
Renal Insufficiency,Proteinuria,0.7894747965202907,0.03939617241137836
Renal Insufficiency,"Polycystic Kidney, Autosomal Dominant",0.9027893876699524,0.024693784200019043
Renal Insufficiency,"Glomerulosclerosis, Focal Segmental",0.7943825642889336,0.0386077361294564
Renal Insufficiency,"Hypertension, Pregnancy-Induced",0.7593599890396202,0.044597897906459086
Renal Insufficiency,Nephrosis,0.8543246590525949,0.03015734165672886
Renal Insufficiency,Lecithin Acyltransferase Deficiency,0.7619785936795417,0.04411963501663188
Renal Insufficiency,Oculocerebrorenal Syndrome,0.7377174320528067,0.0487537630437759
Renal Insufficiency,Diabetic Angiopathies,0.7357969050062655,0.04914068449403694
Renal Insufficiency,Glomerulonephritis,0.7832690394070116,0.04041614470784521
Diabetic Nephropathies,Diabetic Retinopathy,0.7343603682867682,0.03961605353610747
Diabetic Nephropathies,"Hypertrophy, Left Ventricular",0.7594570948958366,0.04846847566322174
Diabetic Nephropathies,"Polycystic Kidney, Autosomal Dominant",0.8728833127554706,0.028948146913590517
Diabetic Nephropathies,Diabetic Angiopathies,0.918445850057206,0.037538249348019435
Diabetic Nephropathies,"Diabetes Mellitus, Type 1",0.9714202330085128,0.030943446944984673
"Kidney Failure, Chronic","Hypertension, Pregnancy-Induced",0.7701808813376861,0.03786843192234754
"Kidney Failure, Chronic",Nephrotic Syndrome,0.8674908599664697,0.024984074973775677
"Kidney Failure, Chronic",Denys-Drash Syndrome,0.7906011030501912,0.03470518777423892
"Kidney Failure, Chronic","Anemia, Macrocytic",0.7588186147462195,0.039751360081104734
"Kidney Failure, Chronic",Proteinuria,0.8611984853374733,0.02566546160358303
"Kidney Failure, Chronic","Glomerulosclerosis, Focal Segmental",0.8744378230676702,0.024252735363296786
"Kidney Failure, Chronic",Amyloidosis,0.7586627750287732,0.039777824025313345
"Kidney Failure, Chronic","Hypertension, Renal",0.9020790646586586,0.02154823010431314
"Kidney Failure, Chronic",Glomerulonephritis,0.8545800362439174,0.026402159242257188
"Kidney Failure, Chronic","Lupus Erythematosus, Systemic",0.6871949672704999,0.04578345129406935
Nephrotic Syndrome,"Lupus Erythematosus, Systemic",0.6981923864002635,0.04357317718047815
Nephrotic Syndrome,"Anemia, Macrocytic",0.8361049400778702,0.021799098151351445
Nephrotic Syndrome,Polycystic Kidney Diseases,0.7336796352039936,0.04267176696372789
Nephrotic Syndrome,Fanconi Syndrome,0.8952613127825758,0.01745852203489947
Nephrotic Syndrome,Amyloidosis,0.8027295529131564,0.030802783967814086
Nephrotic Syndrome,Nephrosis,0.9858838398306924,0.04658467469262512
Nephrotic Syndrome,Lecithin Acyltransferase Deficiency,0.9924347436324936,0.04563544128630179
Nephrotic Syndrome,"Glomerulonephritis, Membranoproliferative",0.9856570097062866,0.04661789160150634
Nephrotic Syndrome,"Nephritis, Interstitial",0.964763317262007,0.04978063728575013
Nephrotic Syndrome,Proteinuria,0.993700337164805,0.0454542822151269
Nephrotic Syndrome,"Glomerulosclerosis, Focal Segmental",0.9939393669749014,0.04542014739512631
Nephrotic Syndrome,Glomerulonephritis,0.9850501375142456,0.046706877434326576
Nephrotic Syndrome,Lupus Nephritis,0.9933184731769286,0.04550886745075903
Nephrotic Syndrome,"Anemia, Megaloblastic",0.7376040608000868,0.04459062887641252
Nephrotic Syndrome,Immune Complex Diseases,0.918671020356894,0.031798515185459175
Nephrotic Syndrome,Pre-Eclampsia,0.7243098905680583,0.04709606322948883
Nephrotic Syndrome,"Glomerulonephritis, IGA",0.8822628620242199,0.048846519131709204
Nephrotic Syndrome,"Hypertension, Renal",0.7936230217674464,0.04317818559285686
"Glomerulonephritis, Membranoproliferative","Lupus Erythematosus, Systemic",0.7101104648232873,0.04129799114101048
"Glomerulonephritis, Membranoproliferative",Polycystic Kidney Diseases,0.7040471363227562,0.04849413392556442
"Glomerulonephritis, Membranoproliferative",Amyloidosis,0.7877637084245153,0.032875239604682034
"Glomerulonephritis, Membranoproliferative","Anemia, Megaloblastic",0.7339550449096359,0.04528881901331853
"Glomerulonephritis, Membranoproliferative",Immune Complex Diseases,0.9501774116565306,0.02821066360642927
"Glomerulonephritis, Membranoproliferative",Proteinuria,0.9813004298942316,0.048721740678544824
"Glomerulonephritis, Membranoproliferative","Glomerulonephritis, IGA",0.9343681495648278,0.04074412145946525
"Glomerulonephritis, Membranoproliferative",Hematuria,0.9453310556777968,0.04497311663278249
"Glomerulonephritis, Membranoproliferative",Glomerulonephritis,0.9929724538765288,0.043422907879074296
"Nephritis, Interstitial","Lupus Erythematosus, Systemic",0.7076604684288889,0.04175580670069213
"Nephritis, Interstitial",Polycystic Kidney Diseases,0.7596385485475241,0.03814723613026562
"Nephritis, Interstitial",Immune Complex Diseases,0.8959825120585935,0.034659496392849196
"Nephritis, Interstitial","Hypertension, Pregnancy-Induced",0.7707171947804718,0.04013531653151187
"Nephritis, Interstitial","Polycystic Kidney, Autosomal Dominant",0.7324461197774498,0.04716698868838332
"Nephritis, Interstitial",Glomerulonephritis,0.96056408890962,0.017969001135121475
"Nephritis, Interstitial",Pre-Eclampsia,0.7177692139715135,0.04842106090382789
"Diabetes Mellitus, Type 1",Diabetic Retinopathy,0.7394718154160917,0.03872422680506785
"Diabetes Mellitus, Type 1","Hypertrophy, Left Ventricular",0.8176243913618781,0.03837070767406838
"Diabetes Mellitus, Type 1","Polycystic Kidney, Autosomal Dominant",0.8041002913577987,0.03839085246403106
"Diabetes Mellitus, Type 1",Diabetic Angiopathies,0.9347081492144796,0.02011020579968736
"Diabetes Mellitus, Type 1",Hypertension,0.7674317997650769,0.047503468909389536
"Diabetes Mellitus, Type 1",Albuminuria,0.9749552488681807,0.01275992235356883
"Diabetes Mellitus, Type 1","Diabetes Mellitus, Type 2",0.7786607508662817,0.030987377533603918
"Diabetes Mellitus, Type 1","Hypertension, Renal",0.7474679548663324,0.035664079741959946
"Hypertension, Renal",Diabetic Angiopathies,0.7323476929443518,0.04721724985177256
"Hypertension, Renal","Glomerulosclerosis, Focal Segmental",0.8059644091084601,0.04109863252804425
"Hypertension, Renal",Glomerulonephritis,0.7816390041358044,0.04529750554634545
Proteinuria,"Lupus Erythematosus, Systemic",0.6856310858903416,0.04610672306878695
Proteinuria,Polycystic Kidney Diseases,0.7230947968634175,0.04466681004287886
Proteinuria,Amyloidosis,0.7885421118060174,0.03276409501292642
Proteinuria,Nephrosis,0.9887616266066438,0.04428811159328871
Proteinuria,"Anemia, Megaloblastic",0.7339731442397486,0.04528532928133737
Proteinuria,Immune Complex Diseases,0.904120620916374,0.03360503159747256
Proteinuria,Lecithin Acyltransferase Deficiency,0.9950191457016668,0.04667794826301783
Proteinuria,"Glomerulosclerosis, Focal Segmental",0.99846827424242,0.046177608823733333
Proteinuria,Glomerulonephritis,0.9797044872794866,0.048965184385431446
Proteinuria,Pre-Eclampsia,0.7128036369692148,0.049451722243066154
"Glomerulosclerosis, Focal Segmental","Lupus Erythematosus, Systemic",0.6895975763152048,0.04529120823716908
"Glomerulosclerosis, Focal Segmental","Anemia, Macrocytic",0.8341565898398067,0.02199572196983593
"Glomerulosclerosis, Focal Segmental",Polycystic Kidney Diseases,0.7311055822459278,0.04314859375351153
"Glomerulosclerosis, Focal Segmental",Fanconi Syndrome,0.9000765733273269,0.017074352008329484
"Glomerulosclerosis, Focal Segmental",Amyloidosis,0.7913937484905372,0.032360116629366845
"Glomerulosclerosis, Focal Segmental",Nephrosis,0.987949206528128,0.044404452989858796
"Glomerulosclerosis, Focal Segmental","Anemia, Megaloblastic",0.7405178642761815,0.04404080111864349
"Glomerulosclerosis, Focal Segmental",Immune Complex Diseases,0.9069619128509858,0.033244436643888924
"Glomerulosclerosis, Focal Segmental",Pre-Eclampsia,0.7151258295149958,0.04896703222576173
"Glomerulosclerosis, Focal Segmental",Hematuria,0.938178878330338,0.046065081054502965
"Glomerulosclerosis, Focal Segmental",Glomerulonephritis,0.9802960844211652,0.045216363004542626
"Hypertension, Pregnancy-Induced","Anemia, Macrocytic",0.7050847346502993,0.03984635469906895
"Hypertension, Pregnancy-Induced",Pre-Eclampsia,0.9424722631365824,0.04522574926147045
Nephrosis,"Lupus Erythematosus, Systemic",0.6868746475004078,0.045849480180394794
Nephrosis,Amyloidosis,0.7796844547727474,0.03405129360067643
Nephrosis,Glomerulonephritis,0.9724289722356696,0.046685684351457014
Lecithin Acyltransferase Deficiency,"Lupus Erythematosus, Systemic",0.6855766842593336,0.04611800941524133
Lecithin Acyltransferase Deficiency,Amyloidosis,0.7900247258875694,0.03255343568300366
Lecithin Acyltransferase Deficiency,Glomerulonephritis,0.9751087151148374,0.04597131144143228
Diabetic Angiopathies,Diabetic Retinopathy,0.6893025652616195,0.04841280506976389
Diabetic Angiopathies,"Hypertrophy, Left Ventricular",0.8506427030075809,0.0336013809781338
Diabetic Angiopathies,Hypertension,0.8179986521613404,0.03291821812793944
Diabetic Angiopathies,"Diabetes Mellitus, Type 2",0.8116180401632738,0.03381573130988384
Glomerulonephritis,"Lupus Erythematosus, Systemic",0.707779008658903,0.04173353963353822
Glomerulonephritis,"Anemia, Macrocytic",0.8192609820946816,0.023558519527380074
Glomerulonephritis,Polycystic Kidney Diseases,0.7131865662890515,0.04661853118161826
Glomerulonephritis,Amyloidosis,0.796093372571496,0.03170515989182075
Glomerulonephritis,"Anemia, Megaloblastic",0.7284245029321167,0.04636777719100066
Glomerulonephritis,Immune Complex Diseases,0.9599731730056248,0.027179353265787812
Glomerulonephritis,"Glomerulonephritis, IGA",0.9419093585823428,0.03968735468619225
Glomerulonephritis,Hematuria,0.9485780726083508,0.044485835414926164
Glomerulonephritis,Lupus Nephritis,0.9837081657005649,0.04472650911679579
Asbestosis,Hypersensitivity,0.6021003909053487,0.047286093489938945
"Hernia, Diaphragmatic",Gastroesophageal Reflux,0.6589889171586499,0.04182509389790559
"Hernia, Diaphragmatic",Barrett Esophagus,0.5931970265222143,0.03888710328165798
Gastroesophageal Reflux,Esophageal Neoplasms,0.5673501386230427,0.04470777254101471
"Colitis, Ulcerative",Vipoma,0.6997513632906529,0.04665268370567586
"Colitis, Ulcerative","Salmonella Infections, Animal",0.6880268765820103,0.049120396129954336
"Colitis, Ulcerative",Alopecia Areata,0.6343293940453643,0.02936254133673512
Rectal Neoplasms,Exocrine Pancreatic Insufficiency,0.7621766595164173,0.04532886494728039
Rectal Neoplasms,Vipoma,0.8131691078447265,0.042749175056731634
Rectal Neoplasms,Mucositis,0.8208449002967345,0.041490854752971706
Vipoma,Agammaglobulinemia,0.7687373419085156,0.043741354499590865
"Carcinoma, Pancreatic Ductal","Carcinoma, Hepatocellular",0.7504911496581931,0.03826291515266149
"Carcinoma, Pancreatic Ductal",Cholangiocarcinoma,0.796482170848214,0.0312684359346639
"Hernia, Umbilical",Premature Birth,0.8332602442402913,0.018308888766442627
"Hernia, Umbilical","Fetal Membranes, Premature Rupture",0.7155118187663594,0.03232152858599123
"Hernia, Umbilical",Fetal Death,0.7057873252516802,0.0338732756724031
"Hernia, Umbilical",Congenital Abnormalities,0.7354541730158869,0.029357474458401003
